State,AgencyType,AgencyName,Q1,Q2,Q3,Q4,Population
Georgia,UniversitiesandColleges,GeorgiaGwinnettCollege,0.0,,0.0,,9397.0
Georgia,UniversitiesandColleges,GeorgiaInstituteofTechnology,0.0,0.0,0.0,0.0,21557.0
Georgia,UniversitiesandColleges,GeorgiaMilitaryCollege3,0.0,0.0,0.0,0.0,
Georgia,UniversitiesandColleges,GeorgiaPerimeterCollege,0.0,0.0,0.0,0.0,23619.0
Georgia,UniversitiesandColleges,GeorgiaRegentsUniversity,0.0,0.0,0.0,0.0,2506.0
Georgia,UniversitiesandColleges,GeorgiaSouthernUniversity,0.0,0.0,0.0,0.0,20574.0
Georgia,UniversitiesandColleges,GeorgiaSouthwesternStateUniversity,0.0,0.0,0.0,0.0,2973.0
Georgia,UniversitiesandColleges,GeorgiaStateUniversity,0.0,0.0,,,32087.0
Georgia,UniversitiesandColleges,GordonStateCollege,0.0,0.0,0.0,,4171.0
Georgia,UniversitiesandColleges,GwinnettTechnicalCollege,,,0.0,0.0,6682.0
Georgia,UniversitiesandColleges,MaconStateCollege,0.0,0.0,0.0,,5780.0
Georgia,UniversitiesandColleges,MercerUniversity,0.0,0.0,0.0,0.0,8329.0
Georgia,UniversitiesandColleges,MiddleGeorgiaCollege,0.0,0.0,0.0,0.0,3104.0
Georgia,UniversitiesandColleges,MorehouseCollege,0.0,0.0,0.0,0.0,2374.0
Georgia,UniversitiesandColleges,MorehouseSchoolofMedicine,0.0,0.0,,,360.0
Georgia,UniversitiesandColleges,NorthGeorgiaCollegeandStateUniversity,0.0,0.0,0.0,0.0,6413.0
Georgia,UniversitiesandColleges,PaineCollege,0.0,,0.0,0.0,837.0
Georgia,UniversitiesandColleges,PiedmontCollege,0.0,0.0,0.0,0.0,2464.0
Georgia,UniversitiesandColleges,SavannahStateUniversity,0.0,0.0,0.0,0.0,4582.0
Georgia,UniversitiesandColleges,SouthernCrescentTechnicalCollege,0.0,0.0,0.0,0.0,5543.0
Georgia,UniversitiesandColleges,SouthernPolytechnicStateUniversity,0.0,0.0,0.0,0.0,6202.0
Georgia,UniversitiesandColleges,SouthGeorgiaCollege,0.0,0.0,0.0,0.0,2226.0
Georgia,UniversitiesandColleges,SpelmanCollege,0.0,0.0,0.0,0.0,2145.0
Georgia,UniversitiesandColleges,UniversityofWestGeorgia,0.0,0.0,0.0,0.0,11769.0
Georgia,UniversitiesandColleges,ValdostaStateUniversity,0.0,0.0,0.0,0.0,12515.0
Georgia,UniversitiesandColleges,WesleyanCollege,0.0,0.0,0.0,0.0,715.0
Georgia,UniversitiesandColleges,WestGeorgiaTechnicalCollege,0.0,0.0,0.0,0.0,6645.0
Georgia,UniversitiesandColleges,YoungHarrisCollege,0.0,0.0,0.0,0.0,1030.0
Georgia,MetropolitanCounties,Augusta-Richmond,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Bartow,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Brantley,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Brooks,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Bryan,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Butts,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Carroll,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Catoosa,0.0,0.0,0.0,,
Georgia,MetropolitanCounties,Chattahoochee,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Cherokee,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Clarke,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Clayton,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,ClaytonCountyPoliceDepartment,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Cobb,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Columbia,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Coweta,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Crawford,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Dawson,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,DeKalb,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Dougherty,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,DoughertyCountyPoliceDepartment,0.0,0.0,0.0,,
Georgia,MetropolitanCounties,Douglas,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Echols,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Effingham,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Fayette,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Floyd,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Forsyth,,0.0,,0.0,
Georgia,MetropolitanCounties,Fulton,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Glynn,0.0,0.0,0.0,,
Georgia,MetropolitanCounties,GlynnCountyPoliceDepartment,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Hall,0.0,0.0,,,
Georgia,MetropolitanCounties,Haralson,0.0,0.0,,,
Georgia,MetropolitanCounties,Harris,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Heard,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Henry,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Houston,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Jasper,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Jones,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Lamar,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Lanier,0.0,0.0,0.0,,
Georgia,MetropolitanCounties,Lee,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Lincoln,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Long,0.0,0.0,,,
Georgia,MetropolitanCounties,Lowndes,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Marion,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,McDuffie,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,McIntosh,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Meriwether,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Monroe,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Morgan,0.0,0.0,,,
Georgia,MetropolitanCounties,Murray,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Newton,0.0,0.0,0.0,,
Georgia,MetropolitanCounties,Oconee,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Oglethorpe,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Paulding,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Peach,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Pickens,0.0,,0.0,0.0,
Georgia,MetropolitanCounties,Pike,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Pulaski,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Rockdale,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Spalding,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Terrell,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Twiggs,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Walker,0.0,0.0,,,
Georgia,MetropolitanCounties,Walton,0.0,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Whitfield,,0.0,0.0,0.0,
Georgia,MetropolitanCounties,Worth,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Appling,0.0,,,,
Georgia,NonmetropolitanCounties,Baldwin,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Banks,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,BenHill,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Berrien,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Bleckley,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Bulloch,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Camden,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Charlton,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Chattooga,0.0,,,,
Georgia,NonmetropolitanCounties,Clay,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Clinch,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Coffee,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Cook,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Crisp,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Dodge,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Dooly,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Early,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Elbert,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Emanuel,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Evans,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Fannin,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Franklin,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Gilmer,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Gordon,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Greene,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Habersham,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Hancock,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Hart,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Irwin,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Jackson,0.0,,,,
Georgia,NonmetropolitanCounties,JeffDavis,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Jefferson,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Laurens,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Lumpkin,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Macon,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Miller,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Mitchell,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Pierce,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Polk,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,PolkCountyPoliceDepartment,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Putnam,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Quitman,0.0,,,,
Georgia,NonmetropolitanCounties,Rabun,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Randolph,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Schley,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Screven,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Seminole,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Stephens,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Stewart,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Talbot,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Taliaferro,0.0,,,,
Georgia,NonmetropolitanCounties,Tattnall,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Taylor,0.0,,,,
Georgia,NonmetropolitanCounties,Thomas,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Tift,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Toombs,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Treutlen,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Troup,0.0,0.0,,,
Georgia,NonmetropolitanCounties,Turner,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Union,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Upson,0.0,0.0,0.0,,
Georgia,NonmetropolitanCounties,Ware,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Warren,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Wayne,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Webster,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Wheeler,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,White,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Wilcox,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Wilkes,0.0,0.0,0.0,0.0,
Georgia,NonmetropolitanCounties,Wilkinson,0.0,0.0,0.0,0.0,
Georgia,StatePoliceAgencies,GeorgiaDepartmentofPublicSafety,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,AtlantaPublicSchools,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,AtlantaStateFarmersMarket,0.0,0.0,0.0,,
Georgia,OtherAgencies,AugustaBoardofEducation,0.0,,,,
Georgia,OtherAgencies,BibbCountyBoardofEducation,,,,0.0,
Georgia,OtherAgencies,ChathamCountyBoardofEducation,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,CherokeeCountyBoardofEducation,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,CherokeeCountyMarshal,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,CobbCountyBoardofEducation,0.0,0.0,,,
Georgia,OtherAgencies,DecaturCountySchools,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,FayetteCountyMarshal,0.0,0.0,0.0,,
Georgia,OtherAgencies,FultonCountySchoolSystem,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,"GeorgiaDepartmentofTransportation,OfficeofInvestigations",0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,GeorgiaForestryCommission,0.0,0.0,0.0,,
Georgia,OtherAgencies,GeorgiaPublicSafetyTrainingCenter,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,GeorgiaWorldCongress,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,GlynnCountySchoolSystem,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,GwinnettCountyPublicSchools,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,HabershamCountyPublicSchools,0.0,0.0,,,
Georgia,OtherAgencies,HallCountyMarshal,0.0,0.0,,,
Georgia,OtherAgencies,Hartsfield-JacksonAtlantaInternationalAirport,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,MetropolitanAtlantaRapidTransitAuthority,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,MuscogeeCityMarshal,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,"PortsAuthority,Savannah",0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,RichmondCountyMarshal,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,SavannahFireandEmergencyServicesArsonUnit,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,"StateBoardofWorkersCompensation,FraudInvestigationDivision",0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,StoneMountainPark,0.0,0.0,0.0,0.0,
Georgia,OtherAgencies,WashingtonCountyBoardofEducation,0.0,0.0,0.0,0.0,
Idaho,Cities,Aberdeen,0.0,0.0,0.0,0.0,1959.0
Idaho,Cities,AmericanFalls,0.0,0.0,0.0,0.0,4404.0
Idaho,Cities,Bellevue,0.0,0.0,0.0,0.0,2269.0
Idaho,Cities,Blackfoot,0.0,0.0,0.0,0.0,11826.0
Idaho,Cities,BonnersFerry,0.0,0.0,0.0,0.0,2586.0
Idaho,Cities,Buhl,0.0,0.0,0.0,0.0,4183.0
Idaho,Cities,Cascade,0.0,0.0,0.0,0.0,893.0
Idaho,Cities,Challis,0.0,0.0,0.0,0.0,1084.0
Idaho,Cities,Cottonwood,0.0,0.0,0.0,0.0,926.0
Idaho,Cities,Emmett,0.0,0.0,0.0,0.0,6509.0
Idaho,Cities,Filer,0.0,0.0,0.0,0.0,2575.0
Idaho,Cities,Fruitland,0.0,0.0,0.0,0.0,4734.0
Idaho,Cities,GardenCity,0.0,0.0,0.0,0.0,11342.0
Idaho,Cities,Gooding,0.0,0.0,0.0,0.0,3502.0
Idaho,Cities,Grangeville,0.0,0.0,0.0,0.0,3153.0
Idaho,Cities,Hagerman,0.0,0.0,0.0,0.0,862.0
Idaho,Cities,Heyburn,0.0,0.0,0.0,0.0,3134.0
Idaho,Cities,Homedale,0.0,0.0,0.0,0.0,2606.0
Idaho,Cities,IdahoFalls,0.0,0.0,0.0,0.0,58188.0
Idaho,Cities,Jerome,0.0,0.0,0.0,0.0,11059.0
Idaho,Cities,Kamiah,0.0,0.0,0.0,0.0,1323.0
Idaho,Cities,Kellogg,0.0,0.0,0.0,0.0,2109.0
Idaho,Cities,Ketchum,0.0,0.0,0.0,0.0,2670.0
Idaho,Cities,Kimberly,0.0,0.0,0.0,0.0,3351.0
Idaho,Cities,Lewiston,0.0,0.0,0.0,0.0,32093.0
Idaho,Cities,McCall,0.0,0.0,0.0,0.0,2851.0
Idaho,Cities,Meridian,0.0,0.0,0.0,0.0,82064.0
Idaho,Cities,Moscow,0.0,0.0,0.0,0.0,24714.0
Idaho,Cities,MountainHome,0.0,0.0,0.0,0.0,13644.0
Idaho,Cities,Orofino,0.0,0.0,0.0,0.0,3098.0
Idaho,Cities,Osburn,0.0,0.0,0.0,0.0,1542.0
Idaho,Cities,Parma,0.0,0.0,0.0,0.0,2030.0
Idaho,Cities,Pinehurst,0.0,0.0,0.0,0.0,1616.0
Idaho,Cities,Pocatello,0.0,0.0,0.0,0.0,54935.0
Idaho,Cities,Ponderay,0.0,0.0,0.0,0.0,1110.0
Idaho,Cities,PostFalls,0.0,0.0,0.0,0.0,28959.0
Idaho,Cities,Preston,0.0,0.0,0.0,0.0,5128.0
Idaho,Cities,PriestRiver,0.0,0.0,0.0,0.0,1706.0
Idaho,Cities,Rathdrum,0.0,0.0,0.0,0.0,7078.0
Idaho,Cities,Rexburg,0.0,0.0,0.0,0.0,26298.0
Idaho,Cities,Rigby,0.0,0.0,0.0,0.0,4031.0
Idaho,Cities,Rupert,0.0,0.0,0.0,0.0,5500.0
Idaho,Cities,Salmon,0.0,0.0,0.0,0.0,3020.0
Idaho,Cities,Sandpoint,0.0,0.0,0.0,0.0,7412.0
Idaho,Cities,Shelley,0.0,0.0,0.0,0.0,4408.0
Idaho,Cities,Shoshone,0.0,0.0,0.0,0.0,1488.0
Idaho,Cities,SodaSprings,0.0,0.0,0.0,0.0,2946.0
Idaho,Cities,SpiritLake,0.0,0.0,0.0,0.0,2016.0
Idaho,Cities,St.Anthony,0.0,0.0,0.0,0.0,3446.0
Idaho,Cities,St.Maries,0.0,0.0,0.0,0.0,2335.0
Idaho,Cities,SunValley,0.0,0.0,0.0,0.0,1391.0
Idaho,Cities,Weiser,0.0,0.0,0.0,0.0,5399.0
Idaho,Cities,Wendell,0.0,0.0,0.0,0.0,2740.0
Idaho,Cities,Wilder,0.0,0.0,0.0,0.0,1568.0
Idaho,MetropolitanCounties,Bannock,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Boise,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Bonneville,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Butte,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Canyon,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Franklin,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Gem,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Jefferson,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Kootenai,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,NezPerce,0.0,0.0,0.0,0.0,
Idaho,MetropolitanCounties,Owyhee,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Adams,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,BearLake,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Benewah,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Bingham,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Blaine,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Bonner,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Boundary,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Camas,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Caribou,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Clark,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Clearwater,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Custer,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Elmore,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Fremont,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Gooding,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Idaho,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Jerome,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Latah,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Lemhi,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Lewis,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Lincoln,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Madison,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Minidoka,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Oneida,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Payette,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Power,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Teton,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,TwinFalls,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Valley,0.0,0.0,0.0,0.0,
Idaho,NonmetropolitanCounties,Washington,0.0,0.0,0.0,0.0,
Idaho,StatePoliceAgencies,IdahoStatePolice,0.0,0.0,0.0,0.0,
Illinois,Cities,Addison,0.0,0.0,0.0,0.0,37378.0
Illinois,Cities,Albany,0.0,0.0,0.0,0.0,878.0
Illinois,Cities,Albion,0.0,0.0,0.0,0.0,1975.0
Illinois,Cities,Aledo,0.0,,,,3567.0
Illinois,Cities,Algonquin,0.0,0.0,0.0,0.0,29980.0
Illinois,Cities,Alsip,0.0,0.0,0.0,0.0,19461.0
Illinois,Cities,Altamont,0.0,0.0,0.0,0.0,2309.0
Illinois,Cities,Alton,0.0,0.0,0.0,0.0,27277.0
Illinois,Cities,Amboy,0.0,0.0,0.0,0.0,2392.0
Illinois,Cities,Anna,0.0,0.0,0.0,0.0,4380.0
Illinois,Cities,Antioch,0.0,0.0,0.0,0.0,14393.0
Illinois,Cities,Arcola,0.0,0.0,,,2888.0
Illinois,Cities,ArlingtonHeights,0.0,0.0,0.0,0.0,75978.0
Illinois,Cities,Armington,0.0,0.0,0.0,,344.0
Illinois,Cities,Arthur,0.0,0.0,0.0,0.0,2281.0
Illinois,Cities,Ashland,0.0,0.0,0.0,0.0,1292.0
Illinois,Cities,Ashton,0.0,0.0,0.0,0.0,929.0
Illinois,Cities,Athens,0.0,0.0,0.0,0.0,1982.0
Illinois,Cities,Atwood,0.0,0.0,0.0,0.0,1207.0
Illinois,Cities,Aviston,0.0,0.0,0.0,0.0,2059.0
Illinois,Cities,Bannockburn,0.0,0.0,0.0,0.0,1577.0
Illinois,Cities,Barrington,0.0,0.0,0.0,0.0,10356.0
Illinois,Cities,BarringtonHills,0.0,0.0,0.0,0.0,4229.0
Illinois,Cities,Barry,0.0,0.0,0.0,0.0,1308.0
Illinois,Cities,Bartonville,0.0,0.0,0.0,0.0,6439.0
Illinois,Cities,Beardstown,0.0,0.0,0.0,0.0,5924.0
Illinois,Cities,Beecher,0.0,0.0,0.0,0.0,4454.0
Illinois,Cities,Belgium,0.0,,,,401.0
Illinois,Cities,Belleville,,,,0.0,43527.0
Illinois,Cities,Bellwood,0.0,0.0,0.0,0.0,19155.0
Illinois,Cities,Benld,0.0,0.0,0.0,0.0,1520.0
Illinois,Cities,Bensenville,0.0,0.0,0.0,0.0,18534.0
Illinois,Cities,Benton,0.0,0.0,0.0,0.0,7063.0
Illinois,Cities,Berkeley,0.0,0.0,0.0,0.0,5237.0
Illinois,Cities,Bethalto,0.0,0.0,0.0,0.0,9441.0
Illinois,Cities,Blandinsville,0.0,0.0,0.0,0.0,646.0
Illinois,Cities,Bloomingdale,0.0,0.0,0.0,0.0,22301.0
Illinois,Cities,Bloomington,0.0,0.0,0.0,0.0,78060.0
Illinois,Cities,BlueIsland,0.0,0.0,0.0,0.0,23846.0
Illinois,Cities,BlueMound,0.0,0.0,0.0,,1147.0
Illinois,Cities,Bluffs,0.0,0.0,0.0,0.0,701.0
Illinois,Cities,Bolingbrook,0.0,0.0,0.0,0.0,74224.0
Illinois,Cities,Bourbonnais,0.0,0.0,0.0,0.0,18623.0
Illinois,Cities,Bradley,0.0,0.0,0.0,0.0,15860.0
Illinois,Cities,Braidwood,0.0,0.0,0.0,0.0,6214.0
Illinois,Cities,Breese,0.0,0.0,0.0,,4538.0
Illinois,Cities,Bridgeview,0.0,0.0,0.0,0.0,16541.0
Illinois,Cities,Brighton,0.0,0.0,0.0,,2226.0
Illinois,Cities,Broadview,0.0,0.0,0.0,0.0,7971.0
Illinois,Cities,Brookfield,0.0,0.0,0.0,0.0,19050.0
Illinois,Cities,Buda,0.0,0.0,0.0,0.0,526.0
Illinois,Cities,BuffaloGrove,0.0,0.0,0.0,0.0,41774.0
Illinois,Cities,BullValley,0.0,0.0,0.0,0.0,1062.0
Illinois,Cities,Burbank,0.0,0.0,0.0,0.0,29183.0
Illinois,Cities,Burnham,0.0,0.0,0.0,0.0,4239.0
Illinois,Cities,BurrRidge,0.0,0.0,0.0,0.0,10737.0
Illinois,Cities,Byron,0.0,0.0,0.0,0.0,3697.0
Illinois,Cities,Cahokia,0.0,0.0,0.0,0.0,14819.0
Illinois,Cities,Cairo,0.0,0.0,0.0,0.0,2608.0
Illinois,Cities,Cambridge,0.0,0.0,0.0,0.0,2139.0
Illinois,Cities,CamptonHills,0.0,0.0,0.0,0.0,11327.0
Illinois,Cities,Canton,0.0,0.0,0.0,0.0,14461.0
Illinois,Cities,Carbondale,0.0,0.0,0.0,0.0,26248.0
Illinois,Cities,Carlinville,0.0,0.0,0.0,0.0,5828.0
Illinois,Cities,Carlyle,0.0,0.0,0.0,0.0,3278.0
Illinois,Cities,Carpentersville,0.0,0.0,0.0,0.0,38342.0
Illinois,Cities,Carrollton,0.0,0.0,0.0,0.0,2409.0
Illinois,Cities,Carthage,0.0,0.0,0.0,0.0,2567.0
Illinois,Cities,Cary,0.0,0.0,0.0,0.0,18090.0
Illinois,Cities,Casey,0.0,,,,2744.0
Illinois,Cities,Caseyville,0.0,0.0,0.0,0.0,4193.0
Illinois,Cities,Catlin,0.0,,,,2030.0
Illinois,Cities,CentralCity,0.0,0.0,0.0,0.0,1147.0
Illinois,Cities,Centralia,0.0,0.0,0.0,0.0,12805.0
Illinois,Cities,Channahon,0.0,0.0,0.0,0.0,12604.0
